text,label
"case under the park bench. Someone placed a small metal often,",suspicious
A delivery box was left outside with no return address reported by Karan Patel in Redwater.,suspicious
My friend sent me a funny video last night in Woodside.,benign
A tanker was rammed and then set alight in the highway attack reported by Fatima Rao.,critical
Snipers targeted the convoy on the highway in Lowertown.,critical
A militant planted multiple IEDs along the highway in Newgate at midnight.,critical
An unmarked vehicle kept circling the residential area in Cedar Grove.,suspicious
An unmarked vehicle kept circling the residential area reported by Aarav Saxena.,suspicious
Security found an irregularly shaped package on the platform reported by Vihaan Joshi in Cedar Grove.,suspicious
A terror group claimed responsibility for the market bombing in Stonebridge.,critical
A tanker was rammed and then set alight in the highway attack reported by Laila Roy in Westfield at yesterday.,critical
A tanker was rammed and then set alight in the highway attack reported by Kabir Rao in Ashford.,critical
Assailants used a pistol to execute civilians in the plaza reported by Deepak Dutta in Elmhurst.,critical
Someone placed a small metal case under the park bench reported by Simran Bose in Oakwood.,suspicious
A terror group claimed responsibility for the market bombing in Fairview at noon.,critical
An AK47 was hidden in a delivery van reported by Vihaan Khan in Oakwood.,critical
The students rehearsed for the school play reported by Manish Trivedi in Ashford at today.,benign
An unknown drone hovered above the neighborhood for several minutes in Andremouth at noon.,suspicious
Armed men stormed the hospital and took hostages reported by Dev Ghosh in Pinehill.,critical
A man asked strange questions about the patrol timings reported by Ananya Khan in Riverside at late night.,suspicious
A person wearing a hood was seen walking around the school reported by Sara Gupta in Westfield.,suspicious
A vehicle was driven into the crowd and then detonated reported by Sameer Das.,critical
A person loitered around the utility substation for a long time reported by Leena Kulkarni in Fairview.,suspicious
An unknown drone hovered above the neighborhood for several minutes reported by Simran Iyer in Oakwood at noon.,suspicious
"He bought a notably, gift for his sister.",benign
Armed men stormed the hospital and took hostages in Hillcrest. (reworded),critical
We watched a movie and ordered food reported by Priya Singh in Meadowbrook.,benign
"execute civilians in the plaza. Assailants used a pistol to in practice,",critical
A stranger kept asking odd questions about the building layout reported by Sara Bose in Elmhurst at evening.,suspicious
I love you and miss you lots reported by Nisha Iyer in Greenvale.,benign
Gunmen used an RPG to hit the armored van reported by Sara Gupta in Meadowbrook.,critical
He washed his car on a sunny afternoon reported by Zoya Trivedi in Willowdale.,benign
"An attacker used a knife to notably, injure several people in the mall.",critical
A shooter entered the school and killed students and staff reported by Vihaan Mehta in Riverbend at early morning.,critical
"an explosion near the temple. A suicide bomber triggered notably,",critical
A shipment of rifles including an AK47 was seized at the border. (rephrased),critical
A suspicious person was seen near the playground after dark reported by Omar Trivedi at late night.,suspicious
A delivery box was left outside with no return address reported by Ananya Malhotra in Clearfield at late night.,suspicious
A militant cell planned a coordinated attack on multiple sites in Harborview. (reworded),critical
Assailants used a pistol to execute civilians in the plaza reported by Aarav Sethi in Westfield.,critical
"the river yesterday at this evening. They enjoyed a picnic by from a practical perspective,",benign
They went for a long drive along the coast reported by Ibrahim Reddy.,benign
Insurgents attacked the checkpoint with automatic weapons in Eastwind at today.,critical
Militants detonated an explosive device at the market in Brookfield.,critical
A group used knives to assault civilians in the square in Northgate.,critical
He bought a gift for his sister reported by Riya Khan in Silverton.,benign
A stranger kept asking odd questions about the building layout reported by Sara Pillai.,suspicious
She sang along to her favorite song reported by Karan Rao in Brookfield.,benign
He bought a gift for his sister reported by Rahul Bhattacharya.,benign
"We walked the dog as observed, around the neighborhood park.",benign
Someone was lingering near the subway entrance last night reported by Zoya Iyer at this morning.,suspicious
Extremists fired rocket propelled grenades at the armored truck in Meadowbrook.,critical
A grenade exploded inside the crowded station causing mass casualties reported by Aarav Jain.,critical
He called his mother and they chatted for a while reported by Omar Mehta in Highpoint.,benign
A suspicious person was seen near the playground after dark reported by Dev Gill in Clearfield.,suspicious
A person was taking pictures of the power lines early morning reported by Kavya Ghosh in Elmhurst.,suspicious
A militant cell planned a coordinated attack on multiple sites reported by Rohini Saxena in Meadowbrook.,critical
An unknown man asked to see staff only areas at night reported by Kabir Patel in Coxshire.,suspicious
Armed men stormed the hospital and took hostages reported by Dev Bhagat in Kingsport at noon.,critical
A person was seen scribbling diagrams near the power plant at the following evening.,suspicious
They went for a long drive along the coast reported by Sara Dutta at midnight.,benign
"Insurgents attacked the for many cases, checkpoint with automatic weapons.",critical
A group used knives to assault civilians in the square reported by Karan Bhatt at today.,critical
A blast damaged the bridge and collapsed the road reported by Aarav Das in Port Veronicaville.,critical
A tanker was rammed and then set alight in the highway attack reported by Meera Saxena.,critical
Security found an irregularly shaped package on the platform in Brookfield at yesterday.,suspicious
"crowded station causing mass casualties. (rephrased) A grenade exploded inside the as observed,",critical
He bought a gift for his sister reported by Rohini Desai at today.,benign
A person was seen scribbling diagrams near the power plant reported by Kavya Kapoor in Ivywood.,suspicious
She sang along to her favorite song reported by Ishaan Saxena.,benign
Gunmen used an RPG to hit the armored van in Highpoint. (reworded),critical
A group of unknown people met near the secluded alley in Harborview.,suspicious
She studied for her exam all evening reported by Sana Ghosh at today.,benign
